Well_ID,Prediction_BBL,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R74,R75,R76,R77,R78,R79,R80,R81,R82,R83,R84,R85,R86,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99,R100
72,1190795.3495278526,1257523.7044288223,493639.08472538134,994795.4307489246,-1194197.8573496775,547189.0172591452,881861.3136218286,724296.0055937218,3972547.7815282135,1232635.7374217757,1209494.856473531,857290.2214860369,1489493.897214107,766775.2066503563,1241015.8651981368,1019935.0243272393,1195194.043828711,1219454.8635149112,1062648.25520681,1144519.4348410266,1213534.2990615543,1405844.6096788303,1213841.2484231472,1105009.9715473922,13610187.137587553,-1503413.0121993897,1186396.6552269943,1294172.492385558,16020.497636628337,-4292569.844853192,1111687.0446623452,2619790.565298051,1627084.638465051,825457.7472829993,42271029.53298379,862423.0826520857,47754882.46190646,930529.187241592,1248736.8395537145,1477282.6639697796,711909.1186440389,624340.3638163956,1099500.7999553967,-972697.9367865843,2410492.441994168,1811733.3287505836,1679016.842933701,2891938.2108081393,406405.7429989083,924341.0814426632,843565.846035531,-4160354.005304192,3542456.8004699415,1140520.1670732656,1130398.969529398,3771541.930238715,1476796.8803750176,1687048.997233586,1398578.083274803,1829691.3161491957,843873.2378403561,1245166.796147134,2290533.6551430253,1038104.2090113172,1149846.111786795,1059057.8923799633,-753682.7305906452,1210160.6214518438,663842.3231739295,1663641.6604827982,1413537.9395179893,994630.4723792726,1132380.3913797936,2077491.594884337,2235467.1888004728,277881.75558224623,1612580.7783405886,1021932.4116121265,1162704.3594455263,1155761.851871943,1076249.7657789497,1376493.4861481288,928981.8277109668,1978526.506368503,1247638.3121343257,1644008.9846447732,2562056.279954815,879326.2594007407,1086900.0379106216,1095819.1075921273,1130476.7267350443,880910.2029675485,2306327.1473494554,1950541.344672192,1371122.0790182508,1224231.5427475316,1273165.4933087754,1513567.9912482079,1398869.18988816,1469462.3019023684,233795.12293224526
73,1801790.10423022,1843043.58526549,1594912.4812899288,1791832.1488895973,1915744.165463763,1832738.2579906618,1888989.9640004935,1795174.5133699875,1800293.3859974158,1834407.1185453567,1823175.3816016875,1789002.6809710283,1761482.3128725018,1816929.176116118,1785779.4930042548,1937636.2738000406,1854587.6372343728,1710163.5258157062,1700927.6612306284,1865051.7137613664,1846344.9002274745,1758183.9697319388,1550124.247570224,1838957.3508635736,1761763.668216258,1566664.7615517727,1837332.2153587036,2044916.005136856,1664004.0468052728,1783996.3321572307,1842996.3553308423,1785164.750086569,1719840.8175218194,1769726.0823642374,1744570.5060061545,1720365.4430774625,1790731.4976254485,1759202.1129653244,1969352.0476781577,1830090.6132327481,1883201.6202787508,1773287.6258537755,1719256.0108915905,1740801.4314851174,1884956.1231986878,1864118.2907451019,1920087.0853312383,1746281.9493494486,1801684.768083731,1789669.10634836,1719165.585947657,1809675.3207644434,1834058.03624361,1822801.3129992723,1848063.3881409331,1792258.656299218,1860948.0555828207,1777877.8439956899,1768729.5574926098,1858730.284882732,1842027.942634594,1854155.0545408714,1693971.456389156,1881334.5208102248,1785801.2193364908,1998538.9848000482,1829790.1410384958,1694200.6127157344,1613360.6013032277,1875716.7517372426,1754621.1617001542,1896434.124520544,1761981.5716666388,1801895.4403767092,2204974.9537790995,1740434.800204338,1733380.8524372114,1796778.6747675552,1853897.1036648597,1755144.2508841266,1870777.5091180822,1752493.5673405617,1865125.9181354924,1867495.1503165532,1735863.5211564228,1840745.749104983,1804722.4081319747,1748875.7040231556,1865246.9455897824,1787331.1310841006,1810398.7918081263,1875971.1968541099,1927214.1791218638,1764705.1603954565,1727049.9389487281,1809574.1809987028,1833483.5436563795,1753817.0764647427,2316176.2917374936,1745399.0291139989,1816205.8843357782
74,1613057.6426493055,1707029.3443057765,1521692.3244286894,1673050.0167493112,1559951.8730536883,1598574.6124281895,1744828.3435890446,1668768.3129344196,1571816.238829588,1623929.4658997827,1587233.0734229956,1497679.773151111,1560413.7559407777,1659530.3816253906,1716417.9901304503,1631090.1635655786,1672113.5533612946,1494820.7567607271,1533915.1081310927,884431.445531053,1703726.8072477824,1729615.7034727177,1644970.4694089289,1725200.5953692936,1522412.0013387776,1581367.6521947368,1610505.5039026053,1405074.9727027616,1667697.9344924088,1603202.6447089748,1623885.1481369208,1519112.878281364,1633234.8584457044,-1851760.9729414226,1564841.914037477,1111086.627530435,1588975.199739832,1655500.1519816401,1693186.4037881943,1619369.0851088904,1647328.3216375508,1790563.2643520327,1708135.3271689024,1592176.3499463222,1578195.809469353,1684436.3592441652,1624932.334122066,1585414.2990226164,1619585.4784786056,1549308.3514910976,1564742.4295997669,1630445.2527545423,1619499.1839838116,1693046.0231518066,1600900.7454692558,1650883.9924455576,1629652.1652526464,1227111.6387681381,1686968.2182355747,1632698.8448185422,2114722.800359526,1539845.9460462653,1575308.0292827676,1612904.8397034367,1668997.1053645583,1647346.1258461464,1607889.3651110916,1762020.5856692817,1648389.2108987297,1561809.4556565871,1544606.5417163277,1699157.808373677,1602596.636553768,1631440.8209821973,1533537.41719288,1586014.2845933,1582954.7286784602,1614701.2343303307,1613210.445595174,1688920.548381366,1594316.7529806462,1701403.2518318845,1585376.6760160988,1593763.6755190117,1607949.9301858786,1583199.001789285,1568158.533191897,1643615.1274556597,1501872.099115103,1426724.1343670522,2167685.6635048944,1679969.58135758,1343004.186944827,1582368.606001769,1681794.275341786,1663974.0230110823,1631097.726453698,1551475.822691907,1659403.639815421,1606895.4239563656,1525340.3023047445
75,2452202.6272203913,2619332.4325025994,2769371.3252999196,2038909.3782786513,2401864.91337841,1840193.9333515437,2543333.996647885,2631586.01927533,1701756.567198612,2073267.844589079,2519972.823100485,1833984.272212312,2584329.8734986624,2094333.1219642546,2601099.029563307,2369000.7368042096,2350873.3765028557,2101371.1619806625,1993715.6209721412,2520726.7072192472,2551656.0106030875,2346233.4099905184,2680627.33127545,2664350.899664018,1709092.1312048363,1753799.145662877,2636441.1331788916,2288316.9481488196,2555198.3846978527,2511020.2323854333,3850333.9107538676,2465730.490398106,2716930.8003361616,2838282.9859558977,-296955.18755363906,2736257.892645802,2303431.3590419046,2284487.509294265,2447145.4295013957,2603798.4679797413,2783946.473554803,2540878.159415249,2333742.813407818,-1640337.985987143,2475642.4617122672,2639294.8949608896,2082210.0416500093,2658389.121499817,2219072.7130091665,2622592.600084369,2437944.662130988,2447641.7085780846,1333489.7828129246,2334150.365663131,2357832.6830577105,2538057.0791760245,3067663.5432272824,2404311.9588793237,2540188.8806948736,2388656.3934433977,2285480.7230372895,2560111.0875091506,2648723.0308330106,2470861.5633336017,2128506.0921234535,2265856.5990687623,2644746.2028194247,2490063.226052663,2290440.207065952,2819082.7680444946,2236815.594597105,2304780.2665949725,2554053.9206851274,2487270.6127531864,2456763.5458626985,2353028.7045036713,1661814.2334045472,2330573.7870374974,2068614.9452622868,2576557.1968691903,2570368.460810101,2613884.9648624947,2824399.9493506327,2303291.2054650844,2297349.760460983,2317848.4769796003,1913919.5819149876,2714407.290452822,2174282.1183669344,2249200.218617846,1701488.268601648,2346794.6461897185,2672715.0867946288,3062702.8931784537,2308605.9205001434,2373785.804022288,2660055.838909111,3110769.888713829,2486733.838708689,2683938.649108816,2635258.1742746476
76,1464975.7373167528,1460043.3212169288,1471836.8942260456,1667477.2681185184,1481675.0595324552,1449438.3436998394,1504199.6299393624,1713994.4752273562,1589820.341402605,1379627.9799745032,1424221.0097879875,1159142.6777654854,1412877.0206736345,1432221.860627436,1400025.5389164146,1983352.4096440806,1431919.9421463432,1438815.311682794,1522650.9279114534,1504852.119053416,1468370.3381041004,1464599.6027998524,1598033.819218325,1680308.9068629765,16795202.59557415,1420549.688203817,1461212.3275670628,1451878.8367763003,1537034.5901788003,1437005.3798705174,1619497.7689058671,1581089.368271511,1573137.539495929,1459697.24810004,1641612.5150356677,1515412.5453981017,1412335.2795851904,1424673.0369815861,1621927.7881454777,1450577.764697041,1437990.3252852215,1433855.4338376883,3234300.941972454,1439126.9320713973,1530858.6214000601,-409490.5545479059,2128247.1226224187,1430995.9423855878,1414236.6633950253,1581803.4734214295,1586709.3052777287,1461911.6988945527,912062.1196164882,1431105.6812738334,1366556.8390364354,1447759.48209724,1646914.9168027018,1611077.4022152303,1517682.891662116,1415388.4872519195,1472253.3763393427,1421352.6029346888,1158322.870036479,1525036.1454072907,1487203.3768153305,1629587.533891682,1493547.160538238,1626038.1688126384,1536702.7598804159,1433688.7652105505,1742304.9983949705,1354290.6396926676,1522327.903302001,1642196.3126119273,1433927.50483912,1998747.4141874725,1437680.025479333,1504628.7818331837,1621232.9719520411,1439036.993832241,1474169.1336095824,1458730.4739443527,1342363.9535316054,1477558.1037858373,1407372.336116001,1465351.8718336532,1456246.926709438,1439964.0752469627,1445246.9710481921,1465852.2744343197,1602160.3206422834,1382146.1425495308,1314784.9769431152,1252363.5785764577,1545357.5109890923,1378117.766249585,1572224.8787852048,2889223.4510068484,1576554.4577715574,998926.0301305624,1435521.893710779
77,1250171.5613614004,723294.5127914643,723674.6400933671,733894.0652580832,1744424.1531520146,1344021.6232054415,1305069.0185182444,1270770.5580088997,1190206.3064107958,1021893.1741733626,1233568.7693405438,1292068.7813555496,1311927.6118668818,1345495.925785257,1036606.0421229342,1306311.0374177604,1064059.4529457462,859747.3152785839,1789974.151240273,1211032.7388707832,3296898.453063539,1135071.3129981232,1323513.0865446725,1573052.4889465978,1159339.8171122395,1394475.8216587298,1144342.5252600878,1292003.8770197178,1227623.1278741402,779688.5779268302,24911.94629042037,1207809.5906087211,1316459.4286289068,2405722.883293409,1349305.247806865,1549575.3864033788,1369611.705882384,1314272.3683180397,1264123.3393516315,1040712.383176933,1105802.8488199885,1311342.2284299943,1371849.4904192998,670403.347619683,1143945.9946003377,1588055.0624393602,1319397.722138503,1254045.072839147,1113192.6197272427,1307571.4087576293,1567507.0274804553,1397659.1730606759,1635623.3062197377,1055818.5726335957,1274295.165708438,1134692.1508618572,807897.1616553566,1097801.1791050048,1167460.6107666756,1359245.7911958925,1240069.6318754999,1440012.8216012407,1084400.1330867237,1321869.0276185826,1141447.8895224603,996254.7309651149,1297612.2313068057,7251106.700291761,1143437.2988942594,742491.344358356,801605.0479674633,1008915.3501244178,1285854.3316880872,1305741.813346629,1305869.5462465757,1246920.9613473173,1547192.5372436438,1055364.4280899917,832008.6254490777,1244273.9297032813,1202291.2357042062,1253422.1613754835,1227372.6653205156,925259.4962368291,1485504.8675809447,1130165.8555093284,1173868.010321139,1294121.4654972618,1264254.925324173,1317286.113976614,1011518.0744368332,1397113.8018241771,1339373.2152367155,1275543.9665767027,988317.5318660766,-400105.7752898724,1212382.1447122693,1390519.8797757884,1188477.8008488421,1329976.4465587763,971431.7240384193
78,135466.2437976445,9111958.03084679,7003412.39731723,20004536.10643996,234173668.1441345,-5328721.064042434,1244029.3384367393,5990554.374071854,445040029.0518963,-16732402.633074667,-2493217.9544856055,-554866.1538407018,-2790857.0206510094,201141513.03428403,-4464430.123800516,-44843483.600702435,-17385023.778513163,-133921.12997921207,5176968.505650565,6267028.490570559,-33686364.012193166,-978977.9952330939,38659509.55528592,1017794316.9631623,2143801.2477525705,51615384.71064783,60059812.03419782,28141.48588191648,70179004.96409419,69437981.75303717,-132570915.79873301,1267235719.030907,-60248359.25420882,16875588.52982996,-4753275.171637515,-7134623.182635127,-250915.4316418264,412980002.5305912,6124247.775703114,-15940761.756015345,-570315.4718372503,-1241639.0352067852,411648892.5920278,81822343.91400604,13330183.644819167,19197731.68790179,295618381.51656395,873731.3197577538,-14811658.058766365,1290112.1146290593,-23117442.72001315,8529440.71663193,-52516756.93790152,-1039726.8643226891,-310900.10738191544,104546193.85335729,-39367321.75953519,79078219.42171495,-2542667.8451457643,-17125200.489327557,-93200051.97713974,37449837.43913772,-126613081.14749815,-22666725.625682056,-23748077.628480446,-6277144.4122938225,18970651.43583542,10590995.465060996,39145367.34584217,-3509538.400655981,-238487108.39865953,158025453.31569073,-47268826.09991589,-64093543.77421195,1803278.8133620722,46807192.955887854,-7490003.749437755,2837832.239853974,-13105762.840013715,242791.00171337253,69377746.70657139,52214615.57681622,-495907117.626334,-326005929.3220167,-471191605.6425283,-103889429.67366813,-43700755.74772141,-4007726.885961308,131396383.7638323,2107693.688069081,112003114.68001777,-27990083.713104784,4755668.476678966,6352610.930758533,49805830.85882028,69105105.21015763,-796682081.8758558,-8691083.152015585,-90501288.47666389,768034293.2978517,-52958283.364179984
79,877113.0650943248,507580.06971984846,-521586.354720474,1431538.529026835,5307109.316648054,963343.7156613388,3909051.1900888523,3372183.060869196,1065977.5940663845,-3045033.5576277818,1094495.6708639602,802031.0727205789,6635695.106612271,608790.3265928247,5099164.681959003,-968965.0469445223,-1979632.0438753644,1747987.8275317447,-3783315.9682083065,917206.8248825255,7488829.876613798,-8182631.489589058,709747.3257673394,915132.8760506711,-7370063.6935393745,727728.1016432999,-9443777.436277863,49189878.79201479,282647.1129580694,5890676.888869824,16288909.793628726,9569339.650336513,985320.5610396056,829387.5626925556,-4235370.854429409,-4214770.1895605195,75783107.55530983,-3224843.0711901085,3191404.8115209835,4579277.589736753,5324422.725007327,41279549.34540069,-3814887.5801920695,-1537267.0582754202,910135.2581667872,698587.8696924911,756655.5709511631,2246236.0215782146,11926476.101864323,1726154.0173724922,-691778.6057940009,-2636485.122305485,1982380.9585042382,1770031.053709713,1390233.2241069195,915644.0549648535,-38058269.51271518,447363.947046435,-3654325.248644097,1014218.4240900641,-2261563.5730870627,845166.4980041026,539598.8701236278,1465718.0331770515,-211758.11118866992,971809.646069132,-4070626.164835065,4936181.852191392,7354242.292977871,163492.79294760968,919280.6087349488,758474.202375642,865653.8445195484,2219862.191800081,-200789.22565170983,888572.2856691012,3375423.937493992,-11905990.903017124,1051833.5804584217,280998.3055110441,860264.2145027895,116464.82871201099,635567.6574670067,174627.29324313113,115260.09842807078,623850.3830392777,2529198.982295513,920520.7454538015,1064532.6548188562,559333.9469550257,2311069.3499323414,-1415164.461437605,1881000.488037968,2272702.9227803554,1498116.7888767878,-3240110.3206672505,4083788.081417944,802778.6328865716,-2459743.827573873,835952.724871699,1255139.7905572641
80,1142026.8638447565,-10519676.88375854,93607.22189963306,123186626.39820167,-479693.3468971341,55052101.996225744,-9952590.743921328,-1269445.7982588746,367931986.3432089,79733481.91490865,549719.6223815335,6762380.558997427,-775668.745913754,-465238.1369729168,999893.7098499513,1063974.309117827,-68027220.09525162,4835654.451306695,12397088.879771695,-39316906.61101569,1461894.2527741955,1549115.4928552725,-3777037.858547913,9795159.918534182,-7968428.806048385,-13179950.658802189,-11089487.020509895,-790001.2124377326,-55748219.64155515,64909617.50734576,-7487830.926996479,-2822755.793269176,-18120622.51771514,-108467275.47578177,1356313.674753587,35399244.6073724,688693.9175018023,2638663.3726997734,46250714.60134767,-78442561.51079758,-440032.4183927942,110657079.36335741,247576.89352539554,27168181.26695883,10207806.926699577,12526170.731216969,-33914543.98068826,-67155129.41957033,26431526.95130479,-419738.92374341586,3751701.877371937,-189555710.70328048,3053961.904772219,664979.3911610148,200491558.77565143,-120979374.95700328,46451717.78289445,23998013.52200136,-53509461.69535279,-4426695.925488606,73705495.40302628,18702340.425739318,-40344362.73373413,2893370.657021804,18061299.68181693,11287800.39901098,-57316505.93499184,75509397.18170667,-29036452.94382353,-234721.40837038495,18936833.705602407,-96507528.54823563,33024221.082247812,-2878541.889962663,43722557.32351064,-1031243.9943908216,-53635072.79519281,3621825.161566321,-996986.304757233,47534736.638517186,-13014163.983072214,254997947.65745464,37083250.95314885,27580447.333536394,2248475.6311123646,-10513324.206453064,18599493.535546288,12074290.581565954,1220079.4185716861,4393174.924526412,26959961.963138215,5492904.203294209,20523134.133241564,-69344455.182917,207014885.15721995,956265.9816934175,11698450.909824073,-85010696.08728543,41743132.906622134,-133019522.4315246,754333.4393640347
81,725754.8651401167,595697.4545864088,-1862242.5617063784,-5346918.516417102,726364.5201957542,731496.3462203182,716053.7673871072,-227503.49014627328,7739147.320848964,723793.3529758581,5627764.369361056,712518.2506133113,980658.8260862513,928300.8211170719,17341547.641033042,-3064105.0502757654,716116.3020083029,732564.7221865673,31600725.66229686,-7871593.192607063,822643.709076091,12391517.495497989,3951113.9112935043,780192.9596955087,723225.1300203404,8473191.70738531,-530219.6191533685,15185329.322364522,-21527554.77180137,11625276.725027965,692791.0441946359,92049208.18032737,617511.7746446782,722688.6839647081,48778714.41411013,-5652494.11886534,466333.14594737254,-766612.0023572785,934180.3976620338,7529171.018879132,723699.4320513566,-21772.315075732535,720679.2536136364,-5508865.429639595,-13352386.54823641,437982.93424697616,596931.5198123001,863433.2615328098,15460664.332498051,25538856.446983796,722877.7893970371,-15140318.10367216,742735.6545764455,-6942520.704181451,720138.0355261336,721114.211931997,2022764.5755229024,3084117.249696501,-5236596.683525909,-7478583.613080756,21246486.882906362,720063.1276597187,4391981.10169957,-22776695.80140969,648285.8221615439,865342.7611663465,14739128.579341311,75129337.88989419,746305.9986405948,724517.4564886221,-1347943.5602523095,1194061.6511129132,710407.3300304932,725145.2100844791,-36597606.96859049,728190.9727272063,22556.70248455624,734966.0418910279,10246697.54604087,1692289.9895697627,6129595.227163037,11875425.489153164,3615469.6757389028,721524.2964049287,629003.4134193531,10207935.162189243,-7497965.646932997,7805896.293439196,8373382.598262137,-1848907.9459323084,17861124.594878208,10252669.643486667,552577.373213521,-13496499.245380027,13021620.688088818,55967537.6795676,-5470864.66275647,918237.1634496399,719418.8832056231,11721662.337378524,12509680.386495445
